   270.0000       34.7751458657346        8.833333    
   300.0000       32.7625772521348        8.833333    
   330.0000       31.2352257575879        8.833333    
  0.0000000E+00   30.7047607587360        8.833333    
 
  0.0000000E+00   22.5567380404066        9.116667    
   30.00000       23.2576361932433        9.116667    
   60.00000       24.8653912419723        9.116667    
   90.00000       27.0430418895582        9.116667    
   120.0000       29.1103420996889        9.116667    
   150.0000       30.2319854943014        9.116667    
   180.0000       30.0112976642859        9.116667    
   210.0000       28.7007991673666        9.116667    
   240.0000       26.9966344509939        9.116667    
   270.0000       25.3639426473127        9.116667    
   300.0000       23.9188914463949        9.116667    
   330.0000       22.8568105425417        9.116667    
  0.0000000E+00   22.5567380404066        9.116667    
 
  0.0000000E+00   16.1029583219849        9.400000    
   30.00000       16.6274131527956        9.400000    
   60.00000       17.7635848282411        9.400000    
   90.00000       19.2727284416575        9.400000    
   120.0000       20.6689090032576        9.400000    
   150.0000       21.3832660313470        9.400000    
   180.0000       21.1772382492172        9.400000    
   210.0000       20.2534558841204        9.400000    
   240.0000       19.0850126820817        9.400000    
   270.0000       17.9690714673536        9.400000    
   300.0000       16.9805195321244        9.400000    
   330.0000       16.2699917414538        9.400000    
  0.0000000E+00   16.1029583219849        9.400000    
 
  0.0000000E+00   10.9759598547593        9.683333    
   30.00000       11.3253917634112        9.683333    
   60.00000       12.0589888572921        9.683333    
   90.00000       13.0215917035355        9.683333    
   120.0000       13.8986997890806        9.683333    
   150.0000       14.3275478664874        9.683333    
   180.0000       14.1726194397437        9.683333    
   210.0000       13.5770569090552        9.683333    
   240.0000       12.8387849231363        9.683333    
   270.0000       12.1359774333270        9.683333    
   300.0000       11.5113580840951        9.683333    
   330.0000       11.0670993465281        9.683333    
  0.0000000E+00   10.9759598547593        9.683333    
 
  0.0000000E+00   6.91554701409873        9.966667    
   30.00000       7.10960201465713        9.966667    
   60.00000       7.51339715035888        9.966667    
   90.00000       8.04160328607070        9.966667    
   120.0000       8.51884066843948        9.966667    
   150.0000       8.74453015089576        9.966667    
   180.0000       8.65180589162978        9.966667    
   210.0000       8.32443057883193        9.966667    
   240.0000       7.92507884798875        9.966667    
   270.0000       7.54597326054766        9.966667    
   300.0000       7.20594263008349        9.966667    
   330.0000       6.96325474035034        9.966667    
  0.0000000E+00   6.91554701409873        9.966667    
 
  0.0000000E+00   3.75023751203204        10.25000    
   30.00000       3.81989792680447        10.25000    
   60.00000       3.96907461180356        10.25000    
   90.00000       4.16650823354555        10.25000    
   120.0000       4.34524629950950        10.25000    
   150.0000       4.42931219086864        10.25000    
   180.0000       4.39496375899591        10.25000    
   210.0000       4.27488401518190        10.25000    
   240.0000       4.12955735730885        10.25000    
   270.0000       3.99138420668577        10.25000    
   300.0000       3.86466111661548        10.25000    
   330.0000       3.77134103178789        10.25000    
  0.0000000E+00   3.75023751203204        10.25000    
 
